MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
277,Bringing Down the House,PG-13,20000000.0,132675402.0,2003-03-07,Comedy,105.0,5.6,33619.0,"When a lonely guy meets a woman on the internet who happens to be in prison, she breaks out to get him to prove her innocence, and proceeds to wreak havoc on his middle-class life."
278,Elf,PG,32000000.0,173398518.0,2003-10-09,Comedy,97.0,6.9,194453.0,"After discovering he is a human, a man raised as an elf at the North Pole decides to travel to New York City to locate his real father."
279,Spy Kids 3-D: Game Over,PG,38000000.0,197011982.0,2003-07-25,Family,84.0,4.2,50809.0,"Carmens caught in a virtual reality game designed by the Kids new nemesis, the Toymaker. Its up to Juni to save his sister, and ultimately the world."
280,Cheaper by the Dozen,PG,40000000.0,190212113.0,2003-12-24,Comedy,98.0,5.8,88445.0,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood."
281,Anger Management,PG-13,75000000.0,195745823.0,2003-04-11,Comedy,106.0,6.2,194353.0,"Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor."
282,2 Fast 2 Furious,PG-13,76000000.0,236350661.0,2003-06-05,Thriller,107.0,5.9,236645.0,Former cop Brian OConner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.
283,Bruce Almighty,PG-13,80000000.0,484572835.0,2003-05-23,Comedy,101.0,6.7,351725.0,A guy who complains about God too often is given almighty powers to teach him how difficult it is to run the world.
284,S.W.A.T.,PG-13,80000000.0,116643346.0,2003-08-08,Crime,117.0,6.0,132856.0,"An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.s Special Weapons and Tactics team can prevent it."
285,Something's Gotta Give,PG-13,80000000.0,266728738.0,2003-12-12,Drama,128.0,6.7,105201.0,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.
286,Seabiscuit,PG-13,87000000.0,148336445.0,2003-07-22,Drama,141.0,7.3,63813.0,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.
287,Finding Nemo,G,94000000.0,940335536.0,2003-05-30,Animation,100.0,8.1,887773.0,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
288,The Lord of the Rings: The Return of the King,PG-13,94000000.0,1118888979.0,2003-12-01,Fantasy,201.0,8.9,1529953.0,Gandalf and Aragorn lead the World of Men against Saurons army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
289,X2: X-Men United,PG-13,110000000.0,407700000.0,2003-05-02,Action,133.0,7.4,489354.0,"When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him."
290,Bad Boys II,R,130000000.0,273339556.0,2003-07-18,Comedy,147.0,6.6,210294.0,Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.
291,Hulk,PG-13,137000000.0,245360480.0,2003-06-19,Science Fiction,138.0,5.6,242722.0,"Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry."
292,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,140000000.0,655011224.0,2003-07-09,Adventure,143.0,8.0,976208.0,"Blacksmith Will Turner teams up with eccentric pirate Captain Jack Sparrow to save his love, the governors daughter, from Jacks former pirate allies, who are now undead."
293,The Last Samurai,R,140000000.0,456758981.0,2003-12-05,War,154.0,7.7,376039.0,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
294,The Matrix Reloaded,R,150000000.0,738599701.0,2003-05-15,Science Fiction,138.0,7.2,487328.0,"Following the events of The Matrix (1999), Neo and the rebel leaders estimate they have 72 hours until 250,000 probes discover Zion and destroy it and its inhabitants. Neo must decide how he can save Trinity from a dark fate in his dreams."
295,The Matrix Revolutions,R,150000000.0,424988211.0,2003-11-05,Science Fiction,129.0,6.7,423134.0,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
296,Terminator 3: Rise of the Machines,R,200000000.0,435000000.0,2003-07-02,Thriller,109.0,6.3,357127.0,A cybernetic warrior from a post-apocalyptic future travels back in time to protect a 25-year old drifter and his future wife from a most advanced robotic assassin and to ensure they both survive a nuclear attack.
297,Fahrenheit 9/11,R,6000000.0,119114517.0,2004-06-25,Drama,122.0,7.5,123244.0,Michael Moores view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.
298,DodgeBall: A True Underdog Story,PG-13,20000000.0,167722310.0,2004-06-18,Comedy,92.0,6.1,232864.0, A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.
299,The Passion of the Christ,R,30000000.0,611899420.0,2004-02-25,Drama,127.0,7.1,203486.0,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem."
300,The Village,PG-13,60000000.0,256697520.0,2004-07-30,Drama,108.0,6.5,231358.0,A series of events tests the beliefs of a small isolated countryside village.
301,50 First Dates,PG-13,75000000.0,196482882.0,2004-02-13,Comedy,99.0,6.8,308950.0,"Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think hes finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the next day."
302,The Bourne Supremacy,PG-13,75000000.0,288500217.0,2004-07-23,Action,108.0,7.7,412796.0,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive."
303,Shark Tale,PG,75000000.0,367275019.0,2004-09-20,Animation,90.0,6.0,157494.0,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage."
304,Meet the Fockers,PG-13,80000000.0,516642939.0,2004-12-22,Comedy,115.0,6.3,241144.0,All hell breaks loose when the Byrnes family meets the Focker family for the first time.
305,The Incredibles,PG,92000000.0,631442092.0,2004-11-05,Animation,115.0,8.0,617102.0,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world."
306,National Treasure,PG,100000000.0,347451894.0,2004-11-19,Mystery,131.0,6.8,289084.0,A historian races to find the legendary Templar Treasure before a team of mercenaries.
307,Ocean's Twelve,PG-13,110000000.0,362744280.0,2004-12-09,Thriller,125.0,6.5,337180.0,Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Oceans 11.
308,"I, Robot",PG-13,120000000.0,347234916.0,2004-07-15,Science Fiction,115.0,7.1,472748.0,"In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
309,The Day After Tomorrow,PG-13,125000000.0,544272402.0,2004-05-26,Action,124.0,6.4,393340.0,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age."
310,Harry Potter and the Prisoner of Azkaban,PG,130000000.0,789804554.0,2004-05-31,Fantasy,141.0,7.9,501648.0,"Its Harrys third year at Hogwarts; not only does he have a new Defense Against the Dark Arts teacher, but there is also trouble brewing. Convicted murderer Sirius Black has escaped the Wizards Prison and is coming after Harry."
311,Lemony Snicket's A Series of Unfortunate Events,PG,140000000.0,209073645.0,2004-12-16,Comedy,108.0,6.8,187021.0,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents vast fortune."
312,Shrek 2,PG,150000000.0,919838758.0,2004-05-19,Animation,93.0,7.2,391295.0,Princess Fionas parents invite her and Shrek to dinner to celebrate her marriage. If only they knew the newlyweds were both ogres.
313,Van Helsing,PG-13,160000000.0,300257475.0,2004-05-05,Horror,132.0,6.1,232864.0,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankensteins research and a werewolf for some sinister purpose.
314,The Polar Express,G,165000000.0,305875730.0,2004-11-10,Animation,100.0,6.6,158237.0,"On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas."
315,Troy,R,175000000.0,497409852.0,2004-05-13,War,163.0,7.2,460689.0,"An adaptation of Homers great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved."
316,Spider-Man 2,PG-13,200000000.0,783766341.0,2004-06-25,Action,127.0,7.3,511447.0,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.
317,The 40 Year Old Virgin,R,26000000.0,109449237.0,2005-08-11,Comedy,116.0,7.7,500448.0,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother."
318,Walk the Line,PG-13,28000000.0,186438883.0,2005-09-13,Drama,136.0,7.8,218317.0,"A chronicle of country music legend Johnny Cashs life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins."
319,Wedding Crashers,R,40000000.0,285176741.0,2005-07-14,Comedy,119.0,6.9,318291.0,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
320,Flightplan,PG-13,55000000.0,223387299.0,2005-09-22,Thriller,98.0,6.3,145570.0,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane."
321,The Pacifier,PG,56000000.0,113006880.0,2005-03-04,Comedy,95.0,5.6,82064.0,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids house."
322,Hitch,PG-13,70000000.0,368100420.0,2005-02-10,Comedy,118.0,6.6,282005.0,"While helping his latest client woo the woman of his dreams, a professional date doctor finds that his game doesnt quite work on the gossip columnist with whom hes smitten."
323,Robots,PG,75000000.0,260696994.0,2005-03-10,Animation,91.0,6.3,124743.0,"In a robot world, a young idealistic inventor travels to the big city to join his inspirations company, only to find himself opposing its sinister new management."
324,Madagascar,PG,75000000.0,532680671.0,2005-05-25,Animation,86.0,6.9,340576.0,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild."
325,The Longest Yard,PG-13,82000000.0,190320568.0,2005-05-19,Drama,113.0,6.4,153016.0,Prison inmates form a football team to challenge the prison guards.
326,Fantastic Four,PG-13,100000000.0,330579719.0,2005-06-29,Action,106.0,5.7,300723.0,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom."
327,Fun with Dick and Jane,PG-13,100000000.0,202026112.0,2005-12-21,Comedy,90.0,6.1,126990.0,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet."
328,Mr. & Mrs. Smith,PG-13,110000000.0,478207520.0,2005-06-07,Comedy,120.0,6.7,150380.0,
329,Star Wars: Episode III - Revenge of the Sith,PG-13,113000000.0,850000000.0,2005-05-17,Science Fiction,140.0,7.5,653713.0,"Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy."
330,War of the Worlds,PG-13,132000000.0,591739379.0,2005-06-28,Science Fiction,116.0,6.5,394088.0,"As Earth is invaded by alien tripod fighting machines, one family fights for survival in this sci-fi action film."
331,Batman Begins,PG-13,150000000.0,374218673.0,2005-06-10,Action,140.0,8.2,1222163.0,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption."
332,Charlie and the Chocolate Factory,PG,150000000.0,474968763.0,2005-07-13,Family,115.0,6.6,397238.0,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the worlds most unusual candy maker."
333,Chicken Little,G,150000000.0,314432665.0,2005-11-04,Animation,81.0,5.7,80293.0,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion."
334,Harry Potter and the Goblet of Fire,PG-13,150000000.0,895921036.0,2005-11-05,Fantasy,157.0,7.7,500448.0,"A young wizard finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."
335,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PG,180000000.0,748806957.0,2005-12-07,Fantasy,143.0,6.9,345525.0,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.
336,King Kong,PG-13,207000000.0,550000000.0,2005-12-14,Adventure,187.0,7.2,372684.0,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives."
337,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,R,18000000.0,261572744.0,2006-11-01,Comedy,82.0,7.3,336918.0,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson."
338,The Devil Wears Prada,PG-13,35000000.0,326551094.0,2006-06-30,Comedy,109.0,6.9,346453.0,"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine."
339,Scary Movie 4,PG-13,45000000.0,178262620.0,2006-04-13,Comedy,83.0,5.0,108367.0,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien Tr-iPods are invading the world and she has to uncover the secret in order to stop them."
340,The Break-Up,PG-13,52000000.0,204999686.0,2006-06-01,Romance,106.0,5.8,119027.0,"In a bid to keep their luxurious condo from their significant other, a couples break-up proceeds to get uglier and nastier by the moment."
341,The Pursuit of Happyness,PG-13,55000000.0,307077295.0,2006-12-14,Drama,117.0,8.0,414068.0,A struggling salesman takes custody of his son as hes poised to begin a life-changing professional career.
342,Dreamgirls,PG-13,70000000.0,154937680.0,2006-12-25,Drama,134.0,6.5,65268.0,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
343,Talladega Nights: The Ballad of Ricky Bobby,PG-13,72500000.0,162966177.0,2006-08-04,Comedy,116.0,6.6,157099.0,"Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobbys talent and devotion are put to the test."
344,Ice Age: The Meltdown,PG,80000000.0,660940780.0,2006-03-23,Animation,91.0,6.8,240160.0,"Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths."
345,Over the Hedge,PG,80000000.0,343397247.0,2006-04-22,Animation,83.0,6.7,150380.0,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself."
346,Click,PG-13,82500000.0,237681299.0,2006-06-22,Comedy,107.0,6.4,288262.0,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.
347,The Departed,R,90000000.0,289847354.0,2006-10-05,Drama,151.0,8.5,1101383.0,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.
348,Happy Feet,PG,100000000.0,384335608.0,2006-11-16,Animation,108.0,6.4,160365.0,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
349,Night at the Museum,PG,110000000.0,574480841.0,2006-10-20,Family,108.0,6.4,292901.0,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.
350,Cars,G,120000000.0,461983149.0,2006-06-08,Animation,117.0,7.1,338715.0,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family."
351,The Da Vinci Code,PG-13,125000000.0,767820459.0,2006-05-17,Mystery,149.0,6.6,378434.0,"A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity."
352,Mission: Impossible III,PG-13,150000000.0,397850012.0,2006-05-03,Adventure,126.0,6.9,311936.0,IMF Agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancee in response.
353,Casino Royale,PG-13,150000000.0,599045960.0,2006-11-14,Thriller,144.0,8.0,546930.0,"Armed with a license to kill, Secret Agent James Bond sets out on his first mission as 007, and must defeat a private banker to terrorists in a high stakes game of poker at Casino Royale, Montenegro, but things are not what they seem."
354,Pirates of the Caribbean: Dead Man's Chest,PG-13,200000000.0,1065659812.0,2006-06-20,Adventure,151.0,7.3,622392.0,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones service, as other friends and foes seek the heart for their own agenda as well."
355,X-Men: The Last Stand,PG-13,210000000.0,459359555.0,2006-05-24,Action,104.0,6.7,461302.0,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men."
356,Superman Returns,PG-13,270000000.0,391081192.0,2006-06-28,Action,154.0,6.0,262915.0,"Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world."
357,Juno,PG-13,7500000.0,231411584.0,2007-12-05,Comedy,96.0,7.4,471466.0,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child."
358,Knocked Up,R,30000000.0,219076518.0,2007-06-01,Comedy,129.0,6.9,335994.0,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him shes pregnant with his child."
359,Wild Hogs,PG-13,60000000.0,253625427.0,2007-03-02,Comedy,100.0,5.8,110340.0,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos."
360,300,R,60000000.0,454161935.0,2007-03-09,Action,155.0,8.1,681249.0,
361,Alvin and the Chipmunks,PG,60000000.0,361366633.0,2007-12-13,Family,92.0,5.2,71035.0,Three musical chipmunks are discovered by an aspiring songwriter and wants to become famous by using their amazing singing abilities.
362,The Bourne Ultimatum,PG-13,70000000.0,442824138.0,2007-08-03,Action,115.0,8.0,584584.0,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.
363,The Simpsons Movie,PG-13,75000000.0,527068851.0,2007-07-25,Comedy,87.0,7.3,296295.0,"After Homer accidentally pollutes the towns water supply, Springfield is encased in a gigantic dome by the EPA and the family are declared fugitives."
364,Enchanted,PG,85000000.0,340487652.0,2007-11-20,Family,107.0,7.0,167752.0,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil queen, where she falls in love with a lawyer."
365,American Gangster,R,100000000.0,266465037.0,2007-11-02,Crime,157.0,7.8,372553.0,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film."
366,Live Free or Die Hard,PG-13,110000000.0,383531464.0,2007-06-20,Thriller,128.0,7.1,375083.0,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
367,Fantastic 4: Rise of the Silver Surfer,PG,130000000.0,289047763.0,2007-06-13,Action,92.0,5.6,241962.0,The Fantastic Four learn that they arent the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.
368,National Treasure: Book of Secrets,PG,130000000.0,457363168.0,2007-12-13,Mystery,124.0,6.5,208233.0,Benjamin Gates must follow a clue left in John Wilkes Booths diary to prove his ancestors innocence in the assassination of Abraham Lincoln.
369,Rush Hour 3,PG-13,140000000.0,258022233.0,2007-08-08,Comedy,91.0,6.2,144312.0,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads secret leaders."
370,Ratatouille,G,150000000.0,623722818.0,2007-06-22,Animation,111.0,8.0,594171.0,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.
371,Transformers,PG-13,150000000.0,709709780.0,2007-06-27,Action,144.0,7.0,575579.0,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
372,Harry Potter and the Order of the Phoenix,PG-13,150000000.0,938212738.0,2007-06-28,Fantasy,138.0,7.5,465046.0,"With their warning about Lord Voldemorts return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
373,I Am Legend,PG-13,150000000.0,585349010.0,2007-12-14,Drama,101.0,7.2,645359.0,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure."
374,Shrek the Third,PG,160000000.0,798958165.0,2007-05-17,Animation,93.0,6.0,261818.0,"When his new father-in-law, King Harold falls ill, Shrek is looked at as the heir to the land of Far, Far Away. Not one to give up his beloved swamp, Shrek recruits his friends Donkey and Puss in Boots to install the rebellious Artie as the new king. Princess Fiona, however, rallies a band of royal girlfriends to fend off a coup detat by the jilted Prince Charming."
375,Spider-Man 3,PG-13,258000000.0,890871626.0,2007-05-01,Action,139.0,6.2,470900.0,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge."
376,Pirates of the Caribbean: At World's End,PG-13,300000000.0,961000000.0,2007-05-19,Adventure,169.0,7.1,565402.0,"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle."
377,Slumdog Millionaire,R,15000000.0,377910544.0,2008-05-12,Drama,120.0,8.0,758215.0,A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of Who Wants to be a Millionaire?
378,Gran Torino,R,33000000.0,269958228.0,2008-12-09,Drama,116.0,8.1,681249.0,"Disgruntled Korean War veteran Walt Kowalski (Clint Eastwood) sets out to reform his neighbor, Thao Lor (Bee Vang), a Hmong teenager who tried to steal Kowalskis prized possession: a 1972 Gran Torino."
379,Twilight,PG-13,37000000.0,392616625.0,2008-11-20,Romance,122.0,5.2,400765.0,"Bella Swan moves to Forks and encounters Edward Cullen, a gorgeous boy with a secret."
380,Mamma Mia!,PG-13,52000000.0,609841637.0,2008-07-03,Romance,108.0,6.4,198801.0,The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.
381,Marley and Me,PG,60000000.0,247800000.0,2008-12-25,Drama,115.0,4.7,252223.0,
382,Sex and the City,R,65000000.0,415252786.0,2008-05-12,Drama,145.0,5.6,111683.0,A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.
383,Wanted,R,75000000.0,258270008.0,2008-06-19,Crime,110.0,6.7,345360.0,A frustrated office worker learns that he is the son of a professional assassin and that he shares his fathers superhuman killing abilities.
384,Get Smart,PG-13,80000000.0,230685453.0,2008-06-19,Comedy,110.0,6.5,192963.0,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS."
385,Horton Hears a Who!,G,85000000.0,297138014.0,2008-03-03,Animation,88.0,6.8,123219.0,Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.
386,Kung Fu Panda,PG,130000000.0,631744560.0,2008-06-04,Animation,90.0,7.5,390478.0,"The Dragon Warrior has to clash against the savage Tai Lung as Chinas fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts."
387,Iron Man,PG-13,140000000.0,585174222.0,2008-04-30,Action,126.0,7.9,885440.0,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
388,The Incredible Hulk,PG-13,150000000.0,163712074.0,2008-06-12,Action,114.0,6.7,410953.0,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into, whenever he loses his temper."
389,Hancock,PG-13,150000000.0,624029371.0,2008-07-01,Fantasy,92.0,6.4,420160.0,Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.
390,Madagascar: Escape 2 Africa,PG,150000000.0,603900354.0,2008-10-30,Animation,89.0,6.6,189290.0,"The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride."
391,The Curious Case of Benjamin Button,PG-13,150000000.0,333932083.0,2008-11-24,Mystery,166.0,7.8,549809.0,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences."
392,WALL-E,G,180000000.0,533300000.0,2008-06-23,Animation,97.0,7.6,429384.0,
393,Indiana Jones and the Kingdom of the Crystal Skull,PG-13,185000000.0,786636033.0,2008-05-21,Adventure,122.0,6.1,400210.0,"In 1957, archaeologist and adventurer Dr. Henry Indiana Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls."
394,The Dark Knight,PG-13,185000000.0,1004558444.0,2008-07-16,Action,152.0,9.0,2127228.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice."
395,Quantum of Solace,PG-13,200000000.0,586090727.0,2008-10-30,Action,106.0,6.6,382597.0,James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a countrys most valuable resource.
396,The Chronicles of Narnia: Prince Caspian,PG,225000000.0,419651413.0,2008-05-15,Fantasy,150.0,6.5,182624.0,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the lands throne, Prince Caspian."
397,Taken,PG-13,25000000.0,226800000.0,2009-01-30,Thriller,90.0,7.6,473121.0,
398,Paul Blart: Mall Cop,PG,26000000.0,183293131.0,2009-01-15,Comedy,91.0,5.2,97379.0,"When a shopping mall is taken over by a gang of organized crooks, its up to a mild-mannered security guard to save the day."
399,The Blind Side,R,29000000.0,309208309.0,2009-11-20,Drama,129.0,7.6,272556.0,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family."
400,The Hangover,R,35000000.0,459270619.0,2009-06-05,Comedy,100.0,7.7,681246.0,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding."
401,The Proposal,PG-13,40000000.0,317375031.0,2009-06-01,Romance,108.0,6.7,277605.0,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.
402,The Twilight Saga: New Moon,PG-13,50000000.0,709827462.0,2009-03-15,Romance,130.0,4.7,252223.0,"Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black."
403,Alvin and the Chipmunks: The Squeakquel,PG,75000000.0,443140005.0,2009-12-21,Family,88.0,4.5,40285.0,"The world famous singing pre-teen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes."
404,Fast and Furious,PG-13,85000000.0,363200000.0,2009-04-03,Thriller,107.0,8.8,1888105.0,
405,Ice Age: Dawn of the Dinosaurs,PG,90000000.0,886686817.0,2009-06-29,Animation,94.0,6.9,208859.0,"When Sids attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him."
406,Sherlock Holmes,PG-13,90000000.0,524028679.0,2009-12-23,Mystery,128.0,7.6,556227.0,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.
407,X-Men Origins: Wolverine,PG-13,150000000.0,373062864.0,2009-04-28,Action,107.0,6.6,445334.0,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine."
